hashtag,assendorp,1.09E-06,5.61E-06,1.49E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
description,twentsche,1.09E-06,5.61E-06,1.26E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,markthal,1.84E-05,6.66E-05,2.01E-05,1.82E-05,6.16E-05,2.88E-06,1.25E-05,1.82E-05,4.61E-06,1.35E-05,1.35E-04,5.10E-05
tweet,nuth,1.63E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,1.53E-05,2.45E-05,3.93E-04,4.61E-06,6.20E-06,1.37E-05,3.25E-05
hashtag,gracam,7.92E-06,5.61E-06,9.06E-06,9.12E-06,9.22E-06,2.02E-05,2.20E-04,3.46E-06,4.61E-06,5.73E-05,7.68E-07,9.56E-06
tweet,wapenveld,1.09E-06,8.47E-05,1.65E-04,4.10E-06,9.22E-06,3.61E-05,4.13E-05,3.46E-06,4.61E-06,1.69E-04,4.34E-06,1.87E-05
tweet,bndestem,1.41E-04,5.61E-06,1.21E-05,4.51E-06,1.71E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
description,grunn,1.09E-06,3.19E-05,1.60E-06,3.41E-06,9.22E-06,2.19E-04,2.01E-05,3.46E-06,4.61E-06,1.17E-06,5.35E-06,1.30E-06
description,tukker,1.39E-05,5.61E-06,2.01E-04,2.76E-05,9.22E-06,2.27E-05,3.16E-06,3.46E-06,2.80E-05,3.39E-05,1.19E-05,2.89E-05
tweet,kennispark,1.09E-06,5.61E-06,2.49E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.66E-06,9.33E-06,1.30E-06
tweet,tilburgers,2.13E-04,5.61E-06,7.22E-06,1.83E-05,9.22E-06,2.88E-06,3.16E-06,2.67E-05,4.61E-06,1.89E-05,8.77E-06,7.08E-06
tweet,italia,1.66E-04,8.72E-05,1.44E-04,1.04E-04,1.27E-04,8.96E-05,1.07E-04,1.08E-04,2.01E-04,4.12E-04,1.43E-04,1.06E-04
tweet,maastunnel,1.09E-06,5.61E-06,9.36E-06,8.83E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.45E-04,2.25E-05
hashtag,aboutaleb,6.88E-05,2.64E-05,6.57E-05,1.27E-04,1.39E-04,4.56E-05,4.44E-05,4.20E-05,2.41E-05,6.46E-05,2.65E-04,8.72E-05
hashtag,wijkbijduurstede,3.01E-06,5.61E-06,1.73E-05,5.05E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,2.08E-05,3.20E-06,1.92E-04
hashtag,fcg,1.09E-06,2.37E-05,1.60E-06,3.10E-06,9.22E-06,1.99E-04,3.16E-06,3.46E-06,8.54E-05,1.20E-05,1.18E-05,1.30E-06
tweet,joden,1.79E-04,2.53E-04,1.33E-04,5.10E-04,4.16E-04,2.40E-04,2.15E-04,2.49E-04,1.61E-04,2.47E-04,4.46E-04,2.65E-04
tweet,koudekerke,1.37E-05,5.61E-06,1.60E-06,1.14E-05,8.99E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.61E-05,5.47E-06,9.14E-06
hashtag,psvrod,1.40E-04,5.61E-06,2.69E-05,9.91E-06,5.25E-05,2.42E-05,1.54E-05,1.75E-04,4.61E-06,3.19E-05,1.48E-05,1.10E-05
hashtag,olst,1.09E-06,5.61E-06,1.81E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.12E-05,1.02E-05,7.65E-06
tweet,rai,1.70E-04,1.62E-04,1.15E-04,4.03E-04,5.42E-05,5.48E-05,6.70E-05,1.10E-04,6.85E-05,1.50E-04,1.51E-04,2.49E-04
tweet,zaamslag,2.43E-05,5.61E-06,1.60E-06,7.21E-07,6.43E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,9.39E-06
hashtag,heino,1.09E-06,5.61E-06,2.04E-04,6.12E-06,9.22E-06,2.47E-05,3.16E-06,3.46E-06,3.45E-05,1.96E-05,7.68E-07,1.96E-05
tweet,demmers,3.25E-05,5.61E-06,2.65E-04,7.31E-06,1.04E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,4.26E-05,7.68E-07,4.22E-05
hashtag,3oktober,1.09E-06,5.61E-06,1.60E-06,3.10E-06,4.07E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.48E-04,6.14E-06
tweet,gaanderen,1.76E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.91E-04,7.68E-07,1.30E-06
tweet,cinemec,1.09E-06,5.61E-06,2.52E-05,1.90E-05,9.22E-06,1.99E-05,2.14E-05,3.46E-06,4.61E-06,1.87E-04,1.11E-05,8.35E-05
tweet,masterclass,6.15E-04,3.21E-04,4.27E-04,6.64E-04,1.24E-04,3.84E-04,1.72E-04,3.02E-04,3.58E-04,5.98E-04,6.46E-04,8.36E-04
hashtag,vk,1.31E-04,1.47E-04,1.61E-04,4.61E-04,4.57E-05,1.79E-04,1.24E-04,8.91E-05,2.26E-04,2.45E-04,2.42E-04,4.06E-04
hashtag,dutchgp,2.94E-05,5.61E-06,3.65E-05,6.19E-06,9.22E-06,6.41E-05,3.16E-06,3.46E-06,2.98E-04,8.78E-06,7.33E-06,1.19E-05
hashtag,feytwe,2.57E-05,6.67E-05,2.16E-04,2.51E-05,1.05E-04,2.88E-06,2.94E-05,2.88E-05,1.69E-05,3.13E-05,9.72E-05,3.09E-05
tweet,baarlo,5.99E-06,3.59E-05,8.69E-06,4.63E-06,9.22E-06,2.88E-06,3.16E-06,3.89E-04,4.61E-06,1.95E-05,7.68E-07,1.58E-05
tweet,vaartsche,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,8.06E-06,7.68E-07,1.58E-04
tweet,umc,7.82E-05,2.62E-05,6.34E-05,1.07E-04,9.22E-06,1.41E-04,8.40E-05,1.82E-04,5.33E-05,1.07E-04,1.02E-04,3.92E-04
tweet,mokum,3.76E-05,2.16E-04,4.21E-05,2.25E-04,9.22E-06,3.38E-05,3.16E-05,1.76E-05,6.10E-05,2.56E-05,3.29E-05,5.01E-05
tweet,hierden,7.43E-06,1.59E-04,7.87E-05,1.01E-05,9.22E-06,1.95E-05,1.58E-05,3.46E-06,2.74E-05,2.51E-04,1.60E-05,2.06E-05
tweet,franc,1.43E-05,5.41E-04,3.76E-05,1.92E-05,5.32E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.81E-05,1.41E-05,1.54E-05
tweet,natuurijs,3.37E-05,6.11E-05,1.24E-04,6.44E-05,9.22E-06,2.24E-04,2.71E-04,1.54E-05,3.18E-04,8.73E-05,6.53E-05,6.15E-05
hashtag,hoekvanholland,1.09E-06,5.61E-06,1.60E-06,1.57E-05,9.22E-06,2.88E-06,1.14E-05,3.46E-06,4.61E-06,1.69E-05,1.06E-04,1.30E-06
hashtag,volgra,8.74E-06,5.61E-06,3.04E-05,3.79E-05,9.22E-06,2.88E-06,1.90E-05,1.45E-05,4.61E-06,1.77E-04,1.16E-05,6.18E-06
hashtag,goylaan,3.94E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.71E-04
tweet,leerdam,2.79E-05,4.19E-05,4.42E-05,5.54E-05,9.22E-06,5.12E-05,4.61E-05,4.97E-05,4.33E-05,1.66E-04,3.21E-04,7.50E-05
tweet,damsterdiep,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.63E-04,3.75E-05,3.46E-06,2.97E-05,1.17E-06,7.68E-07,1.30E-06
tweet,liberec,7.51E-06,5.61E-06,1.07E-05,7.21E-07,9.22E-06,3.84E-04,5.44E-05,3.46E-06,1.40E-04,7.83E-06,7.68E-07,1.31E-05
tweet,036,1.21E-05,6.96E-04,1.25E-05,1.56E-05,9.22E-06,1.77E-05,3.16E-06,3.46E-06,2.86E-05,1.17E-06,4.64E-06,3.26E-05
tweet,mastbos,2.20E-04,5.61E-06,1.04E-05,8.83E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.85E-05,9.00E-06,1.89E-05
hashtag,borger,1.09E-06,5.61E-06,3.08E-05,7.21E-07,9.22E-06,5.52E-05,1.39E-05,1.49E-05,3.01E-04,4.70E-06,7.68E-07,1.30E-06
tweet,vreewijk,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.79E-06,1.43E-04,1.30E-06
tweet,treant,7.51E-06,5.61E-06,1.60E-06,4.80E-06,9.22E-06,1.85E-05,3.16E-06,3.46E-06,4.07E-04,1.17E-06,7.68E-07,8.59E-06
tweet,eierbal,8.59E-06,3.69E-05,1.89E-05,2.99E-05,9.22E-06,3.98E-04,2.20E-05,2.37E-05,4.61E-06,8.59E-06,2.17E-05,1.74E-05
tweet,customer,3.36E-04,2.66E-04,1.58E-04,4.80E-04,1.70E-04,1.76E-04,1.24E-04,1.65E-04,1.74E-04,2.55E-04,3.50E-04,5.59E-04
hashtag,breskens,1.20E-05,5.61E-06,1.38E-05,7.21E-07,5.38E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.84E-05,6.92E-06,1.30E-06
tweet,urkerland,1.09E-06,4.67E-04,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,vollenhove,7.81E-06,1.86E-04,2.24E-04,9.96E-06,9.22E-06,1.77E-05,4.87E-05,3.46E-06,6.68E-05,6.83E-06,4.41E-06,3.97E-05
hashtag,noordlaren,1.09E-06,5.61E-06,2.08E-05,8.68E-06,9.22E-06,2.30E-04,3.16E-06,3.46E-06,8.17E-05,2.84E-05,7.68E-07,1.66E-05
hashtag,dongen,1.59E-04,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.79E-05,4.61E-06,6.02E-06,7.80E-06,1.00E-05
hashtag,psvpec,1.70E-04,3.04E-05,7.45E-05,2.88E-06,3.40E-05,1.85E-05,2.84E-05,3.01E-05,9.88E-05,1.70E-05,2.04E-05,2.48E-05
tweet,willems,4.36E-04,1.06E-04,1.16E-04,1.53E-04,1.24E-04,1.23E-04,8.58E-05,2.34E-04,2.21E-04,2.50E-04,1.22E-04,2.25E-04
tweet,dwaan,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,2.49E-04,3.46E-06,4.61E-06,8.47E-06,7.68E-07,1.30E-06
description,utrechtse,1.09E-06,5.61E-06,6.81E-06,7.04E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.42E-05,7.68E-07,1.37E-04
tweet,freelance,1.50E-04,1.04E-04,5.67E-05,3.61E-04,4.66E-05,1.09E-04,1.02E-04,1.09E-04,1.15E-04,1.45E-04,2.14E-04,2.86E-04
tweet,vermeer,2.29E-04,1.80E-04,2.36E-04,2.18E-04,1.30E-04,1.95E-04,1.49E-04,1.43E-04,9.24E-05,1.46E-04,5.16E-04,2.61E-04
description,baarn,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.19E-04
hashtag,zuidas,3.60E-06,3.88E-05,1.31E-05,1.83E-04,9.22E-06,2.88E-06,3.16E-06,2.66E-05,4.61E-06,2.40E-05,2.71E-05,3.96E-05
tweet,mezz,1.53E-04,4.09E-05,1.60E-06,4.62E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.77E-06,1.30E-06
tweet,podcast,2.70E-04,2.10E-04,2.52E-04,6.07E-04,1.85E-04,2.42E-04,1.48E-04,2.23E-04,9.22E-05,2.76E-04,3.30E-04,4.13E-04
tweet,hoogeveense,7.72E-06,5.61E-06,1.11E-05,4.54E-06,9.22E-06,2.86E-05,3.16E-06,3.46E-06,4.23E-04,1.17E-06,7.68E-07,1.30E-06
hashtag,boz,1.11E-04,5.61E-06,1.60E-06,7.21E-07,1.39E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.16E-05,5.48E-06,1.30E-06
hashtag,necvit,2.56E-05,5.61E-06,4.72E-05,1.43E-05,9.22E-06,2.88E-06,1.52E-05,3.46E-06,4.61E-06,1.48E-04,2.73E-06,2.93E-05
tweet,hardinxveld,3.08E-05,3.10E-05,1.60E-06,1.93E-05,9.22E-06,1.39E-05,1.85E-05,1.68E-05,3.40E-05,4.07E-05,2.28E-04,1.81E-05
description,leidsche,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.82E-06,1.06E-04
description,033,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.04E-06,1.36E-04
hashtag,debilt,1.09E-06,5.61E-06,1.60E-06,8.19E-06,9.22E-06,2.88E-06,1.78E-05,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.50E-04
hashtag,drvu,5.16E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.29E-05,7.68E-07,1.62E-04
description,leusden,6.64E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.46E-05,3.06E-06,1.34E-04
tweet,eenrum,1.09E-06,5.61E-06,1.24E-05,7.21E-07,9.22E-06,2.53E-04,3.16E-06,3.46E-06,5.52E-05,1.17E-06,7.68E-07,1.30E-06
tweet,rossi,6.23E-05,1.58E-04,1.02E-04,6.37E-05,9.22E-06,3.78E-04,2.19E-04,9.99E-05,4.42E-04,5.99E-05,6.22E-05,7.06E-05
tweet,vrz,1.78E-05,5.61E-06,1.91E-05,2.26E-05,7.86E-04,1.98E-05,2.10E-05,3.46E-06,2.55E-05,7.10E-06,1.69E-05,8.45E-06
tweet,dink,6.54E-06,5.51E-05,1.60E-06,7.21E-07,9.22E-06,1.83E-05,3.14E-05,3.57E-04,4.61E-06,1.80E-05,1.14E-05,1.68E-05
description,akkerbouwer,2.45E-05,2.02E-04,1.60E-06,2.17E-05,3.53E-04,9.77E-05,3.16E-06,3.46E-06,1.61E-04,1.81E-05,3.28E-05,1.30E-06
tweet,geertruidenberg,2.12E-04,5.61E-06,1.60E-06,2.36E-05,9.22E-06,2.88E-06,1.40E-05,3.46E-06,4.61E-06,2.23E-05,1.14E-05,1.64E-05
tweet,boh,9.44E-06,5.61E-06,5.26E-05,1.92E-05,9.22E-06,2.88E-06,3.16E-06,4.39E-04,4.61E-06,2.97E-05,6.00E-06,1.85E-05
tweet,simpelveld,2.30E-05,3.51E-05,2.06E-05,1.23E-05,9.22E-06,2.88E-06,3.16E-06,3.75E-04,4.61E-06,1.17E-06,9.68E-06,9.78E-06
hashtag,lisse,8.44E-06,5.61E-06,5.89E-06,2.36E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.08E-06,1.72E-04,1.30E-06
tweet,tukker,2.38E-05,5.61E-06,2.97E-04,4.39E-05,5.81E-05,3.25E-05,4.58E-05,3.46E-06,7.82E-05,7.29E-05,3.68E-05,4.46E-05
tweet,stevenskerk,1.81E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,3.20E-05,3.16E-06,3.46E-06,4.61E-06,1.67E-04,1.22E-05,3.85E-05
tweet,hoevelaken,4.94E-05,6.20E-05,5.43E-05,2.51E-05,4.68E-05,2.99E-05,1.96E-05,3.46E-06,4.04E-05,2.58E-04,4.07E-05,1.83E-04
tweet,muiderberg,1.09E-06,3.22E-04,8.91E-06,1.32E-04,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.75E-05,2.70E-05,2.77E-05
hashtag,merenwijk,1.09E-06,5.61E-06,1.60E-06,5.50E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.77E-04,1.30E-06
tweet,hillegom,1.44E-05,3.79E-05,1.97E-05,1.25E-04,9.22E-06,2.60E-05,5.67E-05,3.46E-06,4.61E-06,1.65E-05,2.22E-04,1.07E-05
tweet,wilp,1.09E-06,5.61E-06,5.86E-05,7.21E-07,9.22E-06,7.79E-05,1.99E-05,3.46E-06,2.49E-05,1.80E-04,4.69E-06,1.67E-05
tweet,nhn,6.41E-06,5.61E-06,1.60E-06,1.65E-04,9.22E-06,2.88E-06,8.51E-05,3.46E-06,2.82E-05,1.17E-06,3.42E-05,1.30E-06
tweet,snits,6.69E-06,5.61E-06,1.19E-05,1.05E-05,9.22E-06,9.40E-05,3.21E-04,3.46E-06,3.41E-05,1.41E-05,7.68E-07,6.57E-06
tweet,sluiskil,1.09E-06,5.61E-06,1.60E-06,9.37E-06,7.06E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,7.48E-06
hashtag,enkhuizen,7.84E-06,5.61E-06,1.46E-05,1.98E-04,4.07E-05,2.88E-06,4.49E-05,1.26E-05,2.15E-05,1.17E-06,2.67E-05,2.02E-05
hashtag,tweher,1.81E-05,5.61E-06,1.61E-04,1.24E-05,9.22E-06,2.88E-06,1.46E-05,3.46E-06,4.61E-06,1.17E-06,1.54E-05,5.09E-06
tweet,jirnsum,1.09E-06,5.61E-06,1.60E-06,5.81E-06,9.22E-06,2.88E-06,2.92E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,borsele,3.69E-05,5.61E-06,1.11E-05,5.28E-06,7.15E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,8.26E-06,7.66E-06,1.30E-06
tweet,ijzendijke,1.09E-06,3.85E-05,1.60E-06,8.92E-06,7.57E-04,2.88E-06,3.16E-06,3.46E-06,3.95E-05,1.17E-06,7.68E-07,9.23E-06
hashtag,klazienaveen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,3.07E-05,3.16E-06,3.46E-06,2.89E-04,3.20E-06,7.68E-07,1.09E-05
hashtag,brandevoort,1.46E-04,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,heyadenbosch,1.86E-04,5.61E-06,1.60E-06,7.21E-07,9.22E-06,6.10E-05,3.16E-06,1.62E-05,4.61E-06,1.74E-05,5.65E-06,5.64E-06
tweet,irak,7.79E-05,5.78E-05,1.34E-04,3.72E-04,6.89E-05,2.07E-04,1.21E-04,1.00E-04,1.20E-04,1.75E-04,2.43E-04,1.75E-04
tweet,aardbevingsschade,6.19E-06,5.61E-06,1.88E-05,1.58E-05,9.22E-06,3.41E-04,3.72E-05,3.46E-06,5.73E-05,1.35E-05,3.19E-05,2.09E-05
tweet,walcherse,1.09E-06,4.47E-05,1.60E-06,7.21E-07,5.23E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,rodnac,6.53E-05,5.61E-06,1.14E-05,4.96E-06,9.22E-06,2.88E-06,3.16E-06,2.21E-04,2.13E-05,6.95E-06,4.78E-06,6.38E-06
tweet,helmonder,1.57E-04,5.61E-06,8.81E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.38E-05,7.68E-07,1.30E-06
tweet,orvelte,1.09E-06,6.92E-05,3.11E-05,7.21E-07,9.22E-06,3.25E-05,5.65E-05,3.46E-06,4.60E-04,1.27E-05,5.01E-06,1.65E-05
description,dam,2.26E-05,4.32E-05,2.79E-05,1.56E-04,6.95E-05,1.42E-05,3.16E-06,2.28E-05,2.70E-05,2.24E-05,6.17E-05,2.34E-05
tweet,faber,1.02E-04,1.01E-04,1.36E-04,1.29E-04,9.22E-06,4.34E-04,2.63E-04,5.40E-05,2.40E-04,2.40E-04,9.45E-05,1.07E-04
tweet,ouderkerk,1.45E-05,5.35E-05,1.51E-05,1.95E-04,5.66E-05,2.88E-06,5.08E-05,3.46E-06,4.61E-06,1.24E-05,5.28E-05,2.88E-05
tweet,hs,1.34E-04,5.09E-05,1.27E-04,1.22E-04,1.53E-04,2.37E-04,6.81E-05,3.16E-05,1.27E-04,6.02E-05,3.22E-04,7.55E-05
tweet,gaskraan,3.56E-05,3.50E-05,1.00E-05,2.84E-05,5.92E-05,4.17E-04,1.35E-04,3.46E-06,1.57E-04,2.94E-05,3.13E-05,5.39E-05
tweet,molenwaard,4.82E-06,2.92E-05,9.79E-06,8.03E-06,9.22E-06,2.88E-06,2.09E-05,3.46E-06,4.61E-06,2.08E-05,1.70E-04,1.30E-06
tweet,tie,3.30E-04,1.66E-04,1.69E-04,1.71E-04,4.99E-04,1.69E-04,1.35E-04,1.93E-04,1.30E-04,2.37E-04,4.96E-04,2.16E-04
hashtag,pectwe,1.09E-06,5.61E-06,1.23E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,2.08E-05,2.56E-06,1.30E-06
tweet,hereweg,1.09E-06,5.61E-06,1.22E-05,7.21E-07,9.22E-06,2.60E-04,3.16E-06,2.50E-05,4.61E-06,1.17E-06,5.24E-06,1.30E-06
tweet,posbank,5.40E-05,3.12E-05,9.33E-05,2.95E-05,6.42E-05,1.79E-05,4.00E-05,3.46E-06,6.02E-05,2.73E-04,4.43E-05,5.93E-05
hashtag,schiermonnikoog,1.01E-05,1.48E-05,1.23E-04,4.72E-05,9.22E-06,2.32E-04,1.44E-04,2.33E-05,6.08E-05,5.00E-05,2.10E-05,5.92E-05
tweet,haelen,6.94E-06,5.61E-06,1.60E-06,6.44E-06,9.22E-06,2.88E-06,3.16E-06,3.34E-04,4.61E-06,1.17E-06,7.68E-07,7.82E-06
tweet,elim,1.09E-06,5.61E-06,2.10E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,6.21E-04,3.19E-05,7.68E-07,2.20E-05
hashtag,growil,1.92E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,1.70E-04,3.16E-06,3.46E-06,5.07E-05,1.17E-06,7.68E-07,1.30E-06
tweet,vvog,7.43E-06,2.34E-04,8.63E-05,7.60E-06,9.22E-06,1.61E-05,9.27E-05,3.46E-06,4.60E-05,1.70E-04,7.91E-06,2.08E-05
hashtag,oosterpoort,3.10E-06,5.61E-06,1.60E-06,8.71E-06,9.22E-06,1.94E-04,6.41E-05,3.46E-06,1.26E-04,6.73E-06,2.57E-06,1.00E-05
hashtag,piushaven,1.27E-04,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,3.32E-06,1.30E-06
hashtag,tilburgsekermis,1.32E-04,5.61E-06,1.60E-06,6.13E-06,9.22E-06,2.88E-06,1.14E-05,3.46E-06,4.61E-06,6.08E-06,1.76E-05,1.30E-06
tweet,ambacht,9.46E-05,3.06E-05,8.09E-05,1.44E-04,1.06E-04,9.41E-05,1.81E-04,7.42E-05,7.10E-05,1.50E-04,4.02E-04,1.25E-04
tweet,houdoe,2.49E-04,3.43E-05,4.58E-05,2.21E-05,9.22E-06,2.88E-06,1.74E-05,6.84E-05,4.61E-06,5.33E-05,4.50E-05,4.78E-05
tweet,oostzaan,1.09E-06,8.12E-05,2.24E-05,1.96E-04,9.22E-06,2.88E-06,1.77E-05,3.46E-06,2.63E-05,1.95E-05,1.66E-05,1.63E-05
tweet,meerpaal,1.09E-06,5.47E-04,9.82E-06,1.04E-05,9.22E-06,9.40E-05,5.85E-05,3.46E-06,4.61E-06,2.24E-05,4.16E-05,1.73E-05
tweet,folkingestraat,1.09E-06,5.61E-06,1.03E-05,8.77E-06,9.22E-06,2.77E-04,3.16E-06,3.46E-06,3.46E-05,1.17E-06,4.53E-06,1.30E-06
tweet,finsterwolde,1.09E-06,5.61E-06,1.60E-06,4.42E-06,9.22E-06,2.62E-04,3.16E-06,3.46E-06,3.28E-05,6.50E-06,7.68E-07,1.30E-06
hashtag,twepsv,1.50E-04,3.56E-05,1.43E-04,1.32E-05,6.07E-05,2.78E-05,1.86E-05,9.21E-05,4.44E-05,5.91E-05,4.43E-05,2.22E-05
tweet,doorwerth,6.52E-06,5.61E-06,2.99E-05,3.71E-06,9.22E-06,2.88E-06,3.99E-05,3.46E-06,4.61E-06,2.17E-04,5.03E-06,1.97E-05
tweet,stenden,1.09E-06,5.61E-06,3.34E-05,1.12E-05,9.22E-06,3.73E-05,2.68E-04,3.46E-06,2.45E-04,7.01E-06,9.38E-06,7.05E-06
tweet,ma,7.28E-04,6.43E-04,7.39E-04,6.86E-04,8.52E-04,4.77E-04,6.00E-04,0.001415735,6.50E-04,5.79E-04,6.98E-04,6.08E-04
tweet,usquert,1.34E-05,5.61E-06,1.08E-05,7.21E-07,9.22E-06,3.92E-04,4.36E-05,3.46E-06,4.61E-06,7.56E-06,7.68E-07,9.23E-06
tweet,zenderen,1.09E-06,5.61E-06,1.99E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.40E-05,5.69E-06,1.30E-06
hashtag,n34,1.09E-06,5.61E-06,3.36E-05,7.21E-07,9.22E-06,1.35E-05,3.16E-06,3.46E-06,3.06E-04,1.17E-06,7.68E-07,6.32E-06
description,haagse,4.66E-06,3.30E-05,9.59E-06,1.05E-05,6.77E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.06E-04,1.30E-06
tweet,airborne,4.16E-05,6.41E-05,4.05E-05,3.07E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.10E-05,2.40E-04,1.83E-05,5.04E-05
tweet,riemer,6.63E-06,4.04E-05,2.85E-05,6.51E-06,9.22E-06,4.83E-05,3.52E-04,3.46E-06,1.14E-04,2.74E-05,1.02E-05,1.58E-05
tweet,nedcar,3.64E-05,4.01E-05,1.96E-05,3.47E-05,9.22E-06,1.84E-05,2.12E-05,4.55E-04,4.61E-06,1.99E-05,1.18E-05,3.13E-05
tweet,woudsend,1.09E-06,5.61E-06,9.82E-06,7.21E-07,9.22E-06,2.88E-06,3.30E-04,3.46E-06,4.61E-06,2.09E-05,7.68E-07,1.30E-06
tweet,marokkaanse,1.93E-04,4.11E-04,7.37E-05,3.72E-04,9.14E-05,1.43E-04,6.73E-05,1.96E-04,7.88E-05,1.69E-04,3.18E-04,2.54E-04
tweet,elsloo,5.79E-06,5.61E-06,3.97E-05,4.63E-06,9.22E-06,2.88E-06,1.35E-04,3.73E-04,8.79E-05,1.39E-05,1.13E-05,1.99E-05
hashtag,feygro,1.08E-05,5.60E-05,2.38E-05,7.21E-07,1.01E-04,2.37E-04,6.55E-05,3.46E-06,1.25E-04,2.31E-05,6.50E-05,4.73E-05
tweet,research,2.20E-04,1.87E-04,1.85E-04,4.89E-04,3.83E-05,2.29E-04,8.83E-05,1.40E-04,9.71E-05,1.99E-04,2.13E-04,2.74E-04
hashtag,scc,1.17E-05,4.42E-05,1.60E-05,1.21E-05,9.22E-06,3.67E-05,3.07E-04,3.46E-06,4.61E-06,1.17E-06,6.54E-06,1.30E-06
hashtag,ttip,1.89E-04,2.54E-04,1.08E-04,4.99E-04,4.74E-05,2.18E-04,1.71E-04,1.77E-04,1.39E-04,1.83E-04,2.97E-04,3.81E-04
